ID,TYPE,MODEL,BATTERY,BATTERYLIFE,HARDDISK,HARDDISKLIFE,PROCESSOR,PROCESSORLIFE,COOLINGFAN,COOLINGFANLIFE,sum,dailyuse
1410113966,Home,H1,2500,3,3000,21,2200,27,300,15,66,8
1410113967,Office,O1,3000,34,4000,15,3700,45,350,32,126,4
1410113968,Student,S1,1500,26,4500,14,2500,16,350,17,73,7
1410113969,Student,S1,1500,17,4500,16,2500,35,350,21,89,6
1410113970,Office,O3,4500,18,6500,33,5500,36,600,40,127,4
1410113971,Home,H2,3500,56,4500,28,3200,28,400,39,151,3
1110116228,Gaming,G2,6500,14,8500,33,6600,47,700,47,141,4
1110116473,Gaming,G2,6500,24,8500,29,6600,41,700,26,120,4
1410113974,Home,H3,4500,50,5500,43,4300,19,550,41,153,3
1410113975,Student,S3,3500,12,8000,34,4150,28,600,40,114,4
1410113976,Home,H3,4500,39,5500,43,4300,42,550,41,165,3
1110116489,Gaming,G2,6500,7,8500,31,6600,26,700,33,97,5
1410113978,Student,S2,2500,18,7000,37,3500,37,500,37,129,4
1410113979,Home,H1,2500,42,3000,17,2200,18,300,33,110,5
1410113980,Home,H1,2500,31,3000,21,2200,15,300,25,92,5
1410113981,Office,O3,4500,31,6500,33,5500,43,600,13,120,4
1110116614,Gaming,G2,6500,43,8500,30,6600,47,700,44,164,3
1410113983,Student,S3,3500,51,8000,41,4150,26,600,21,139,4
1410113984,Student,S2,2500,47,7000,38,3500,38,500,33,156,3
1110116645,Gaming,G2,6500,11,8500,34,6600,43,700,43,131,4
1110117026,Gaming,G2,6500,55,8500,22,6600,38,700,47,162,3
1410113987,Student,S1,1500,39,4500,21,2500,16,350,26,102,5
1410113988,Home,H3,4500,52,5500,45,4300,26,550,27,150,3
1410113989,Office,O3,4500,15,6500,22,5500,31,600,28,96,5
1110117039,Gaming,G2,6500,37,8500,29,6600,25,700,17,108,5
1410113991,Office,O1,3000,36,4000,12,3700,31,350,30,109,5
1410113992,Home,H2,3500,27,4500,33,3200,37,400,33,130,4
1410113993,Office,O2,3800,29,5000,16,4400,26,450,15,86,6
1410113994,Office,O1,3000,7,4000,12,3700,46,350,33,98,5
1410113995,Office,O2,3800,33,5000,13,4400,46,450,26,118,4
1410113996,Student,S3,3500,35,8000,37,4150,43,600,25,140,4
1110117086,Gaming,G2,6500,25,8500,23,6600,42,700,15,105,5
1410113998,Home,H3,4500,23,5500,47,4300,20,550,14,104,5
1410113999,Student,S2,2500,18,7000,25,3500,25,500,18,86,6
1410114000,Home,H3,4500,13,5500,43,4300,31,550,22,109,5
1410114001,Student,S3,3500,32,8000,31,4150,16,600,47,126,4
1410114002,Student,S1,1500,45,4500,18,2500,48,350,44,155,3
1110117103,Gaming,G2,6500,46,8500,32,6600,35,700,20,133,4
1110117144,Gaming,G2,6500,14,8500,30,6600,38,700,14,96,5
1410114005,Student,S1,1500,53,4500,18,2500,40,350,18,129,4
1410114006,Office,O2,3800,25,5000,19,4400,20,450,21,85,6
1410114007,Home,H2,3500,46,4500,33,3200,13,400,15,107,5
1410114008,Student,S2,2500,47,7000,30,3500,47,500,32,156,3
1410114009,Student,S1,1500,41,4500,17,2500,24,350,44,126,4
1110117257,Gaming,G2,6500,48,8500,29,6600,35,700,14,126,4
1410114011,Home,H2,3500,22,4500,30,3200,47,400,16,115,4
1410114012,Student,S2,2500,34,7000,36,3500,46,500,32,148,3
1410114013,Home,H2,3500,30,4500,33,3200,42,400,18,123,4
1410114014,Student,S3,3500,34,8000,44,4150,23,600,33,134,4
1410114015,Home,H2,3500,36,4500,28,3200,18,400,47,129,4
1110117289,Gaming,G2,6500,35,8500,30,6600,39,700,36,140,4
1410114017,Home,H3,4500,32,5500,43,4300,17,550,43,135,4
1110117303,Gaming,G2,6500,47,8500,31,6600,25,700,24,127,4
1110117358,Gaming,G2,6500,34,8500,30,6600,40,700,30,134,4
1410114020,Office,O1,3000,27,4000,13,3700,35,350,13,88,6
1110117402,Gaming,G2,6500,20,8500,27,6600,21,700,43,111,5
1410114022,Student,S2,2500,17,7000,33,3500,22,500,35,107,5
1410114023,Home,H3,4500,44,5500,48,4300,15,550,18,125,4
1410114024,Student,S2,2500,45,7000,30,3500,13,500,41,129,4
1410114025,Home,H2,3500,41,4500,36,3200,32,400,41,150,3
1110117479,Gaming,G2,6500,32,8500,33,6600,34,700,46,145,3
1410114027,Student,S3,3500,22,8000,41,4150,40,600,22,125,4
1110117675,Gaming,G2,6500,40,8500,31,6600,37,700,20,128,4
1410114029,Student,S1,1500,46,4500,18,2500,23,350,13,100,5
1410114030,Office,O2,3800,45,5000,18,4400,14,450,19,96,5
1110117773,Gaming,G2,6500,25,8500,34,6600,21,700,39,119,4
1410114032,Student,S2,2500,26,7000,34,3500,28,500,16,104,5
1110118046,Gaming,G2,6500,17,8500,29,6600,13,700,48,107,5
1410114034,Student,S1,1500,32,4500,18,2500,33,350,23,106,5
1110118075,Gaming,G2,6500,15,8500,30,6600,27,700,48,120,4
1410114036,Office,O2,3800,32,5000,20,4400,39,450,43,134,4
1110118117,Gaming,G2,6500,17,8500,27,6600,19,700,31,94,5
1110118194,Gaming,G2,6500,21,8500,29,6600,30,700,47,127,4
1110118489,Gaming,G2,6500,40,8500,27,6600,39,700,40,146,3
1110118532,Gaming,G2,6500,39,8500,28,6600,22,700,13,102,5
1410114041,Student,S2,2500,47,7000,32,3500,28,500,33,140,4
1410114042,Office,O2,3800,26,5000,20,4400,36,450,38,120,4
1110118560,Gaming,G2,6500,41,8500,31,6600,28,700,34,134,4
1410114044,Home,H1,2500,40,3000,23,2200,37,300,43,143,3
1410114045,Home,H1,2500,41,3000,23,2200,26,300,39,129,4
1110118613,Gaming,G2,6500,33,8500,28,6600,15,700,30,106,5
1410114047,Student,S3,3500,37,8000,38,4150,17,600,14,106,5
1110118617,Gaming,G2,6500,33,8500,31,6600,31,700,39,134,4
1410114049,Home,H1,2500,25,3000,25,2200,15,300,30,95,5
1410114050,Office,O3,4500,13,6500,33,5500,30,600,18,94,5
1410114051,Student,S3,3500,44,8000,37,4150,13,600,32,126,4
1410114052,Student,S2,2500,21,7000,38,3500,21,500,16,96,5
1410114053,Office,O2,3800,33,5000,20,4400,46,450,28,127,4
1410114054,Student,S1,1500,43,4500,17,2500,44,350,45,149,3
1410114055,Home,H3,4500,47,5500,39,4300,37,550,13,136,4
1410114056,Office,O2,3800,26,5000,19,4400,26,450,38,109,5
1410114057,Office,O3,4500,27,6500,30,5500,48,600,18,123,4
1110118658,Gaming,G2,6500,28,8500,31,6600,14,700,20,93,5
1410114059,Home,H2,3500,17,4500,29,3200,45,400,21,112,4
1110118669,Gaming,G2,6500,30,8500,28,6600,46,700,47,151,3
1410114061,Office,O2,3800,33,5000,16,4400,25,450,42,116,4
1410114062,Office,O1,3000,15,4000,10,3700,21,350,20,66,8
1410114063,Student,S1,1500,33,4500,17,2500,37,350,27,114,4
1410114064,Student,S1,1500,26,4500,15,2500,29,350,30,100,5
1410114065,Student,S3,3500,25,8000,40,4150,39,600,41,145,3
1410114066,Student,S1,1500,15,4500,16,2500,14,350,35,80,6
1410114067,Student,S2,2500,14,7000,33,3500,23,500,18,88,6
1410114068,Office,O2,3800,18,5000,19,4400,18,450,46,101,5
1110118694,Gaming,G2,6500,22,8500,31,6600,41,700,39,133,4
1410114070,Home,H1,2500,47,3000,23,2200,13,300,41,124,4
1110118721,Gaming,G2,6500,44,8500,30,6600,18,700,38,130,4
1410114072,Home,H1,2500,20,3000,21,2200,15,300,41,97,5
1110118731,Gaming,G2,6500,14,8500,32,6600,21,700,33,100,5
1410114074,Student,S2,2500,18,7000,27,3500,31,500,18,94,5
1410114075,Home,H3,4500,21,5500,40,4300,20,550,21,102,5
1110119017,Gaming,G2,6500,15,8500,32,6600,20,700,43,110,5
1410114077,Home,H2,3500,32,4500,30,3200,20,400,39,121,4
1110119073,Gaming,G2,6500,44,8500,36,6600,20,700,14,114,4
1410114079,Student,S3,3500,14,8000,41,4150,28,600,42,125,4
1410114080,Student,S2,2500,16,7000,35,3500,28,500,33,112,4
1410114081,Office,O2,3800,32,5000,16,4400,46,450,25,119,4
1110119321,Gaming,G2,6500,18,8500,31,6600,38,700,42,129,4
1110119543,Gaming,G2,6500,33,8500,27,6600,28,700,45,133,4
1110119772,Gaming,G2,6500,47,8500,30,6600,34,700,44,155,3
1410114085,Student,S2,2500,36,7000,30,3500,32,500,40,138,4
1410114086,Office,O1,3000,43,4000,14,3700,45,350,21,123,4
1410114087,Home,H3,4500,24,5500,49,4300,39,550,44,156,3
1410114088,Student,S3,3500,30,8000,34,4150,19,600,19,102,5
1110120223,Gaming,G2,6500,13,8500,30,6600,14,700,33,90,6
1110120310,Gaming,G2,6500,43,8500,28,6600,42,700,33,146,3
1410114091,Student,S3,3500,35,8000,35,4150,26,600,31,127,4
1410114092,Home,H1,2500,18,3000,23,2200,37,300,48,126,4
1110120313,Gaming,G2,6500,41,8500,25,6600,30,700,36,132,4
1410114094,Home,H1,2500,41,3000,22,2200,38,300,38,139,4
1110120386,Gaming,G2,6500,46,8500,32,6600,18,700,26,122,4
1410114096,Office,O3,4500,22,6500,29,5500,25,600,45,121,4
1410114097,Home,H2,3500,20,4500,36,3200,35,400,36,127,4
1410114098,Home,H1,2500,13,3000,21,2200,33,300,48,115,4
1410114099,Home,H3,4500,19,5500,47,4300,26,550,39,131,4
1110120420,Gaming,G2,6500,39,8500,24,6600,47,700,14,124,4
1410114101,Home,H1,2500,16,3000,22,2200,48,300,30,116,4
1110120531,Gaming,G2,6500,48,8500,31,6600,40,700,13,132,4
1410114103,Home,H1,2500,23,3000,24,2200,13,300,33,93,5
1110120596,Gaming,G2,6500,48,8500,26,6600,17,700,45,136,4
1410114105,Student,S2,2500,43,7000,32,3500,38,500,31,144,3
1110120654,Gaming,G2,6500,31,8500,30,6600,37,700,18,116,4
1110120662,Gaming,G2,6500,47,8500,28,6600,26,700,38,139,4
1410114108,Home,H3,4500,40,5500,38,4300,18,550,35,131,4
1410114109,Student,S1,1500,13,4500,16,2500,48,350,13,90,6
1410114110,Student,S2,2500,33,7000,34,3500,15,500,33,115,4
1110120883,Gaming,G2,6500,38,8500,29,6600,25,700,44,136,4
1410114112,Home,H1,2500,34,3000,21,2200,24,300,27,106,5
1410114113,Office,O1,3000,43,4000,13,3700,40,350,39,135,4
1410114114,Office,O1,3000,39,4000,12,3700,15,350,13,79,6
1410114115,Office,O3,4500,30,6500,35,5500,32,600,15,112,4
1110120928,Gaming,G2,6500,14,8500,22,6600,32,700,27,95,5
1110120975,Gaming,G2,6500,39,8500,24,6600,20,700,34,117,4
1410114118,Student,S2,2500,30,7000,30,3500,28,500,29,117,4
1410114119,Student,S1,1500,18,4500,15,2500,48,350,23,104,5
1410114120,Student,S2,2500,32,7000,35,3500,20,500,20,107,5
1410114121,Student,S1,1500,16,4500,17,2500,45,350,46,124,4
1410114122,Student,S3,3500,28,8000,38,4150,40,600,21,127,4
1110121052,Gaming,G2,6500,45,8500,32,6600,14,700,16,107,5
1410114124,Office,O1,3000,13,4000,16,3700,25,350,45,99,5
1410114125,Office,O2,3800,38,5000,20,4400,16,450,20,94,5
1410114126,Office,O2,3800,18,5000,15,4400,41,450,36,110,5
1410114127,Office,O1,3000,20,4000,12,3700,20,350,38,90,6
1410114128,Student,S2,2500,21,7000,26,3500,47,500,16,110,5
1410114129,Student,S3,3500,47,8000,40,4150,23,600,21,131,4
1410114130,Student,S2,2500,42,7000,33,3500,45,500,22,142,4
1410114131,Office,O2,3800,20,5000,22,4400,27,450,34,103,5
1110121089,Gaming,G2,6500,27,8500,31,6600,34,700,36,128,4
1410114133,Home,H3,4500,30,5500,51,4300,20,550,16,117,4
1410114134,Office,O3,4500,41,6500,28,5500,35,600,20,124,4
1410114135,Home,H2,3500,35,4500,27,3200,23,400,31,116,4
1410114136,Office,O1,3000,18,4000,14,3700,24,350,14,70,7
1410114137,Home,H2,3500,46,4500,27,3200,17,400,37,127,4
1410114138,Office,O2,3800,39,5000,18,4400,41,450,45,143,3
1110121296,Gaming,G2,6500,41,8500,32,6600,43,700,27,143,3
1110121340,Gaming,G2,6500,38,8500,28,6600,26,700,22,114,4
1410114141,Student,S3,3500,41,8000,39,4150,19,600,47,146,3
1410114142,Home,H1,2500,33,3000,20,2200,37,300,48,138,4
1410114143,Office,O3,4500,18,6500,26,5500,36,600,27,107,5
1110121426,Gaming,G2,6500,21,8500,27,6600,26,700,39,113,4
1410114145,Office,O3,4500,43,6500,32,5500,45,600,19,139,4
1410114146,Office,O1,3000,39,4000,12,3700,22,350,32,105,5
1410114147,Home,H3,4500,14,5500,47,4300,19,550,41,121,4
1410114148,Home,H3,4500,42,5500,39,4300,45,550,30,156,3
1410114149,Home,H1,2500,33,3000,21,2200,48,300,27,129,4
1110121443,Gaming,G2,6500,25,8500,27,6600,22,700,16,90,6
1410114151,Student,S2,2500,42,7000,28,3500,32,500,18,120,4
1110121502,Gaming,G2,6500,45,8500,30,6600,27,700,34,136,4
1410114153,Home,H2,3500,44,4500,32,3200,32,400,39,147,3
1610110085,Gaming,G2,6500,40,8500,27,6600,21,700,34,122,4
1410114155,Home,H2,3500,21,4500,32,3200,21,400,45,119,4
1610110102,Gaming,G2,6500,44,8500,29,6600,43,700,23,139,4
1410114157,Home,H1,2500,19,3000,26,2200,42,300,29,116,4
1410114158,Student,S2,2500,33,7000,25,3500,31,500,26,115,4
1410114159,Office,O3,4500,33,6500,32,5500,34,600,22,121,4
1610110209,Gaming,G2,6500,31,8500,27,6600,32,700,33,123,4
1610110215,Gaming,G2,6500,48,8500,32,6600,21,700,26,127,4
1410114162,Office,O2,3800,36,5000,20,4400,31,450,20,107,5
1410114163,Student,S3,3500,38,8000,42,4150,41,600,33,154,3
1410114164,Office,O2,3800,26,5000,19,4400,37,450,45,127,4
1610110407,Gaming,G2,6500,45,8500,27,6600,46,700,23,141,4
1610110619,Gaming,G2,6500,36,8500,25,6600,46,700,40,147,3
1410114167,Office,O1,3000,48,4000,14,3700,27,350,15,104,5
1410114168,Office,O2,3800,39,5000,22,4400,19,450,40,120,4
1410114169,Home,H3,4500,14,5500,39,4300,43,550,41,137,4
1410114170,Student,S1,1500,30,4500,19,2500,40,350,34,123,4
1410114171,Student,S1,1500,13,4500,17,2500,13,350,27,70,7
1410114172,Home,H2,3500,33,4500,29,3200,36,400,25,123,4
1410114173,Home,H1,2500,45,3000,24,2200,34,300,15,118,4
1610110761,Gaming,G2,6500,31,8500,28,6600,14,700,45,118,4
1610110873,Gaming,G2,6500,18,8500,29,6600,47,700,13,107,5
1610110927,Gaming,G2,6500,38,8500,27,6600,32,700,23,120,4
1410114177,Office,O2,3800,35,5000,19,4400,39,450,18,111,5
1410114178,Student,S2,2500,13,7000,34,3500,15,500,45,107,5
1410114179,Student,S3,3500,33,8000,33,4150,35,600,25,126,4
1610110935,Gaming,G2,6500,44,8500,26,6600,26,700,38,134,4
1610111114,Gaming,G2,6500,27,8500,26,6600,36,700,21,110,5
1410114182,Student,S1,1500,39,4500,18,2500,20,350,36,113,4
1410114183,Office,O1,3000,13,4000,13,3700,36,350,44,106,5
1410114184,Home,H2,3500,15,4500,32,3200,30,400,29,106,5
1410114185,Student,S1,1500,27,4500,17,2500,38,350,18,100,5
1410114186,Home,H1,2500,34,3000,21,2200,48,300,38,141,4
1410114187,Home,H1,2500,29,3000,24,2200,31,300,30,114,4
1410114188,Office,O3,4500,23,6500,31,5500,44,600,39,137,4
1410114189,Student,S3,3500,20,8000,45,4150,23,600,30,118,4
1410114190,Office,O1,3000,46,4000,14,3700,38,350,25,123,4
1410114191,Home,H2,3500,21,4500,32,3200,32,400,46,131,4
1410114192,Student,S3,3500,16,8000,41,4150,14,600,47,118,4
1610111215,Gaming,G2,6500,45,8500,25,6600,39,700,41,150,3
1410114194,Office,O3,4500,20,6500,34,5500,35,600,48,137,4
1410114195,Student,S3,3500,36,8000,39,4150,13,600,22,110,5
1410114196,Home,H1,2500,38,3000,23,2200,40,300,34,135,4
1410114197,Home,H3,4500,16,5500,41,4300,33,550,30,120,4
1410114198,Student,S3,3500,21,8000,32,4150,28,600,34,115,4
1410114199,Home,H3,4500,22,5500,42,4300,40,550,36,140,4
1410114200,Office,O1,3000,34,4000,13,3700,45,350,35,127,4
1410114201,Office,O2,3800,36,5000,22,4400,25,450,32,115,4
1410114202,Home,H3,4500,16,5500,43,4300,24,550,47,130,4
1610111410,Gaming,G2,6500,20,8500,31,6600,17,700,34,102,5
1410114204,Home,H3,4500,31,5500,39,4300,35,550,27,132,4
1410114205,Office,O1,3000,14,4000,16,3700,45,350,20,95,5
1410114206,Home,H2,3500,37,4500,30,3200,16,400,17,100,5
1410114207,Student,S3,3500,45,8000,34,4150,42,600,44,165,3
1410114208,Office,O2,3800,27,5000,16,4400,27,450,45,115,4
1610111505,Gaming,G2,6500,22,8500,28,6600,27,700,41,118,4
1410114210,Office,O3,4500,47,6500,29,5500,32,600,32,140,4
1410114211,Home,H1,2500,48,3000,19,2200,24,300,22,113,4
1610111560,Gaming,G2,6500,27,8500,28,6600,28,700,40,123,4
1410114213,Office,O2,3800,39,5000,17,4400,21,450,46,123,4
1410114214,Student,S2,2500,19,7000,31,3500,19,500,45,114,4
1410114215,Office,O1,3000,32,4000,15,3700,20,350,25,92,5
1410114216,Office,O2,3800,41,5000,15,4400,26,450,26,108,5
1410114217,Home,H2,3500,30,4500,24,3200,37,400,17,108,5
1410114218,Student,S1,1500,27,4500,16,2500,15,350,32,90,6
1410114219,Student,S1,1500,16,4500,14,2500,15,350,15,60,8
1410114220,Home,H1,2500,18,3000,25,2200,28,300,32,103,5
1410114221,Student,S2,2500,34,7000,27,3500,21,500,17,99,5
1410114222,Home,H3,4500,39,5500,51,4300,35,550,21,146,3
1410114223,Student,S3,3500,34,8000,42,4150,28,600,40,144,3
1610111676,Gaming,G2,6500,45,8500,31,6600,26,700,39,141,4
1610111744,Gaming,G2,6500,23,8500,25,6600,22,700,47,117,4
1410114226,Home,H1,2500,29,3000,18,2200,29,300,26,102,5
1410114227,Home,H1,2500,26,3000,19,2200,26,300,41,112,4
1410114228,Student,S2,2500,22,7000,30,3500,17,500,40,109,5
1410114229,Office,O1,3000,33,4000,13,3700,20,350,41,107,5
1410114230,Student,S2,2500,26,7000,29,3500,22,500,33,110,5
1410114231,Home,H1,2500,20,3000,22,2200,26,300,37,105,5
1410114232,Student,S1,1500,33,4500,14,2500,10,350,33,90,6
1410114233,Office,O2,3800,45,5000,22,4400,27,450,25,119,4
1410114234,Home,H3,4500,23,5500,41,4300,43,550,13,120,4
1410114235,Home,H1,2500,40,3000,25,2200,23,300,44,132,4
1410114236,Office,O1,3000,15,4000,13,3700,19,350,21,68,7
1410114237,Student,S2,2500,40,7000,32,3500,21,500,33,126,4
1610111857,Gaming,G2,6500,41,8500,29,6600,28,700,43,141,4
1410114239,Student,S2,2500,34,7000,28,3500,24,500,47,133,4
1410114240,Student,S2,2500,27,7000,29,3500,21,500,26,103,5
1410114241,Home,H2,3500,25,4500,27,3200,27,400,27,106,5
1410114242,Home,H2,3500,15,4500,32,3200,38,400,28,113,4
1410114243,Office,O3,4500,45,6500,33,5500,26,600,17,121,4
1410114244,Student,S1,1500,13,4500,15,2500,16,350,30,74,7
1610111905,Gaming,G2,6500,23,8500,20,6600,27,700,33,103,5
1410114246,Student,S2,2500,18,7000,28,3500,17,500,15,78,6
1410114247,Student,S1,1500,45,4500,17,2500,15,350,33,110,5
1410114248,Student,S1,1500,25,4500,16,2500,19,350,26,86,6
1410114249,Home,H1,2500,38,3000,22,2200,30,300,25,115,4
1610112017,Gaming,G2,6500,21,8500,31,6600,24,700,15,91,5
1610112184,Gaming,G2,6500,36,8500,31,6600,24,700,14,105,5
1410114252,Home,H3,4500,44,5500,54,4300,37,550,18,153,3
1410114253,Student,S2,2500,11,7000,33,3500,20,500,22,86,6
1410114254,Home,H2,3500,55,4500,31,3200,29,400,47,162,3
1410114255,Home,H3,4500,39,5500,48,4300,38,550,44,169,3
1410114256,Office,O1,3000,52,4000,13,3700,21,350,20,106,5
1410114257,Home,H3,4500,15,5500,43,4300,34,550,14,106,5
1410114258,Student,S2,2500,37,7000,33,3500,21,500,18,109,5
1410114259,Student,S1,1500,36,4500,17,2500,13,350,21,87,6
1410114260,Home,H1,2500,27,3000,23,2200,26,300,15,91,5
1610112197,Gaming,G2,6500,29,8500,34,6600,26,700,32,121,4
1410114262,Student,S1,1500,7,4500,17,2500,14,350,44,82,6
1610112262,Gaming,G2,6500,24,8500,25,6600,25,700,14,88,6
1610112335,Gaming,G2,6500,22,8500,37,6600,19,700,16,94,5
1410114265,Student,S1,1500,10,4500,15,2500,15,350,32,72,7
1410114266,Office,O3,4500,40,6500,32,5500,29,600,18,119,4
1410114267,Office,O3,4500,40,6500,29,5500,32,600,33,134,4
1410114268,Home,H2,3500,33,4500,31,3200,35,400,47,146,3
1610112345,Gaming,G2,6500,22,8500,30,6600,26,700,36,114,4
1410114270,Student,S2,2500,24,7000,31,3500,18,500,43,116,4
1410114271,Student,S1,1500,10,4500,17,2500,15,350,24,66,8
1410114272,Home,H3,4500,23,5500,42,4300,36,550,30,131,4
1410114273,Home,H3,4500,18,5500,44,4300,34,550,13,109,5
1410114274,Student,S3,3500,13,8000,31,4150,23,600,43,110,5
1410114275,Home,H1,2500,32,3000,20,2200,24,300,35,111,5
1410114276,Office,O2,3800,25,5000,18,4400,19,450,18,80,6
1410114277,Home,H2,3500,46,4500,30,3200,38,400,41,155,3
1410114278,Home,H2,3500,47,4500,36,3200,32,400,41,156,3
1410114279,Student,S2,2500,41,7000,31,3500,16,500,46,134,4
1410114280,Office,O2,3800,48,5000,18,4400,24,450,22,112,4
1610112389,Gaming,G2,6500,22,8500,27,6600,30,700,20,99,5
1410114282,Home,H2,3500,34,4500,27,3200,28,400,13,102,5
1410114283,Home,H3,4500,30,5500,45,4300,34,550,19,128,4
1410114284,Student,S3,3500,34,8000,35,4150,29,600,39,137,4
1410114285,Student,S2,2500,36,7000,33,3500,21,500,16,106,5
1410114286,Office,O3,4500,35,6500,33,5500,28,600,48,144,3
1610112540,Gaming,G2,6500,32,8500,26,6600,26,700,23,107,5
1410114288,Office,O3,4500,47,6500,33,5500,31,600,48,159,3
1410114289,Office,O1,3000,34,4000,13,3700,18,350,43,108,5
1410114290,Student,S2,2500,27,7000,33,3500,21,500,31,112,4
1410114291,Home,H2,3500,20,4500,33,3200,31,400,47,131,4
1410114292,Student,S1,1500,17,4500,18,2500,17,350,40,92,5
1610112569,Gaming,G2,6500,44,8500,31,6600,26,700,13,114,4
1410114294,Student,S1,1500,45,4500,17,2500,14,350,33,109,5
1410114295,Office,O1,3000,41,4000,13,3700,19,350,38,111,5
1410114296,Office,O1,3000,32,4000,14,3700,22,350,34,102,5
1410114297,Home,H3,4500,22,5500,47,4300,27,550,43,139,4
1410114298,Student,S3,3500,40,8000,40,4150,25,600,39,144,3
1410114299,Home,H3,4500,46,5500,37,4300,33,550,30,146,3
1410114300,Home,H1,2500,45,3000,24,2200,27,300,14,110,5
1410114301,Home,H2,3500,25,4500,31,3200,31,400,39,126,4
1410114302,Office,O3,4500,26,6500,36,5500,29,600,30,121,4
1610112780,Gaming,G2,6500,17,8500,30,6600,28,700,18,93,5
1410114304,Student,S3,3500,32,8000,46,4150,23,600,32,133,4
1410114305,Home,H2,3500,15,4500,34,3200,25,400,16,90,6
1410114306,Home,H1,2500,32,3000,24,2200,24,300,28,108,5
1410114307,Student,S3,3500,17,8000,42,4150,28,600,45,132,4
1410114308,Student,S1,1500,21,4500,15,2500,15,350,13,64,8
1410114309,Office,O3,4500,40,6500,32,5500,27,600,38,137,4
1410114310,Student,S2,2500,39,7000,29,3500,20,500,18,106,5
1410114311,Office,O1,3000,47,4000,16,3700,17,350,20,100,5
1410114312,Home,H1,2500,26,3000,24,2200,28,300,21,99,5
1410114313,Student,S2,2500,41,7000,31,3500,19,500,47,138,4
1610112792,Gaming,G2,6500,40,8500,29,6600,29,700,42,140,4
1410114315,Home,H3,4500,41,5500,44,4300,35,550,20,140,4
1410114316,Student,S1,1500,33,4500,21,2500,13,350,27,94,5
1410114317,Home,H2,3500,37,4500,29,3200,28,400,30,124,4
1410114318,Office,O2,3800,33,5000,21,4400,24,450,41,119,4
1610112852,Gaming,G2,6500,25,8500,29,6600,26,700,35,115,4
1610112873,Gaming,G2,6500,13,8500,33,6600,27,700,18,91,5
1410114321,Office,O3,4500,44,6500,30,5500,31,600,46,151,3
1410114322,Home,H1,2500,21,3000,23,2200,22,300,39,105,5
1410114323,Student,S3,3500,33,8000,40,4150,22,600,41,136,4
1610112905,Gaming,G2,6500,43,8500,33,6600,30,700,38,144,3
1410114325,Office,O3,4500,47,6500,33,5500,25,600,41,146,3
1410114326,Home,H2,3500,26,4500,29,3200,34,400,33,122,4
1410114327,Office,O3,4500,27,6500,29,5500,36,600,18,110,5
1410114328,Office,O3,4500,28,6500,30,5500,30,600,21,109,5
1610113071,Gaming,G2,6500,17,8500,30,6600,21,700,43,111,5
1410114330,Home,H3,4500,30,5500,44,4300,40,550,39,153,3
1410114331,Office,O2,3800,33,5000,16,4400,23,450,14,86,6
1610113228,Gaming,G2,6500,15,8500,32,6600,29,700,42,118,4
1410114333,Home,H1,2500,33,3000,20,2200,25,300,33,111,5
